server_label,timestamp,elapsed_sec,interval_sec,goodput_bps,snd_cwnd_bytes,srtt_us,rttvar_us,retransmits,total_retrans,lost,pacing_rate_bps,delivery_rate_bps,bytes_acked,bytes_sent_kernel,bytes_sent_app,snd_ssthresh,snd_mss,min_rtt_us
"41.226.22.119:9206 (Tunis, TN)",1773181754.2100842,2.9298,0.216,47972771.52621648,838584,134750,171,0,4,0,59742936,49710008,15863542,16702125,18612224,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181754.4131408,3.1327,0.2029,51564675.51930847,841320,134760,262,0,4,0,59933520,49903200,17171350,18018141,19922944,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181754.6293218,3.349,0.2163,48359728.73027979,844056,134667,177,0,4,0,60169952,49852832,18479158,19325949,21233664,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181754.8362875,3.5559,0.2069,51145540.764420815,845424,134627,177,0,4,0,60285488,49960728,19802014,20651541,22544384,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181755.0477917,3.7674,0.2114,49384818.3096757,848160,134718,173,0,4,0,60439568,50047408,21107086,21960717,23855104,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181755.260323,3.98,0.2126,49520222.702052265,849528,135077,407,0,4,0,60377168,49814296,22423102,23276733,25165824,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181755.4651935,4.1848,0.2048,51089056.72700771,852264,134847,359,0,4,0,60673864,50690056,23731014,24588749,26476544,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181755.67824,4.3979,0.2132,49129714.59069971,853632,134642,238,0,4,0,60864120,50651960,25040190,25895189,27787264,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181755.8800054,4.5996,0.2017,51817317.065846525,856368,134673,291,0,4,0,61044800,50897008,26346630,27208469,29097984,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181756.0970278,4.8167,0.217,48863288.13778177,857736,134893,438,0,4,0,61042936,50589216,27672222,28529957,30408704,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181756.2971709,5.0169,0.2002,52426198.29531696,860472,134891,316,0,4,0,61238448,50838112,28984134,29850077,31719424,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181756.5132105,5.2328,0.2159,47902157.6309247,861840,134608,152,0,4,0,61464472,51031960,30276894,31144205,33030144,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181756.7262497,5.4459,0.2132,54776269.140633285,864576,134798,289,0,4,0,61572800,50436144,31736550,32602493,34471936,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181756.9347892,5.6543,0.2083,44705312.175918266,865944,134718,305,0,4,0,61707080,51298600,32900718,33768029,35651584,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181757.1572912,5.877,0.2227,56653768.535538286,868680,134759,224,0,4,0,61882984,51621872,34478022,35352173,37224448,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181757.3590784,6.0787,0.2017,46712513.0690108,871416,134780,122,0,4,0,62068328,51439320,35655870,36531389,38404096,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181757.5658069,6.2855,0.2068,56300839.469960116,872784,134678,189,0,4,0,62213024,51623400,37111422,37984205,39845888,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181757.7667835,6.4863,0.2008,46493723.973885946,875520,134731,192,0,4,0,62383384,50863200,38278326,39156581,41025536,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181758.0082057,6.7279,0.2416,52192096.20773184,876888,134599,87,0,4,0,62542016,52019072,39854262,40736621,42598400,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181758.2141287,6.9339,0.206,55944583.90745497,879624,134708,129,0,4,0,62686512,51769768,41294766,42175757,44040192,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181758.4342704,7.154,0.2201,47578954.080312446,882360,134861,250,0,4,0,62809976,51964648,42603942,43489037,45350912,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181758.6621757,7.3818,0.2278,55244084.05220179,883728,134782,240,0,4,0,62944112,52372568,44177142,45062237,46923776,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181758.8718038,7.5915,0.2097,49628917.44062679,886464,134627,106,0,4,0,63211680,52198688,45478110,46368677,48234496,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181759.0986278,7.8183,0.2267,51405626.57094533,887832,134628,328,0,4,0,63309048,52814048,46935030,47828333,49676288,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181759.2990875,8.0187,0.2004,52536053.32649701,890568,134860,132,0,4,0,63394904,52694112,48251046,49142981,50987008,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181759.5208197,8.2405,0.2218,52000722.845373,893304,134611,211,0,4,0,63706992,52806080,49692918,50591693,52428800,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181759.7310412,8.4507,0.2102,54554893.88228279,894672,134927,200,0,4,0,63655360,52619288,51126582,52026725,53870592,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181759.9371643,8.6567,0.206,51210356.39394318,897408,134682,177,0,4,0,63966056,53106136,52445334,53342741,55181312,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181760.1472318,8.8668,0.2101,55059360.74006618,898776,134981,512,0,4,0,63921536,53277208,53891310,54795557,56623104,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181760.3542035,9.0738,0.207,50385177.84072613,901512,134896,351,0,4,0,64156880,53384176,55195014,56101997,57933824,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181760.5667806,9.2865,0.2127,54444496.95129487,902880,134863,538,0,4,0,64269600,53510928,56642358,57550709,59375616,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181760.7798908,9.4995,0.213,54001892.746866755,905616,134892,122,0,4,0,64450800,53624784,58080126,58985741,60817408,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181760.9928222,9.7126,0.2131,53731067.62878412,906984,134747,169,0,4,0,64617736,53359648,59511054,60418037,62259200,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181761.207879,9.9276,0.2151,54146684.32135457,909720,134680,274,0,4,0,64844840,53794440,60966606,61877693,63700992,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181761.4231806,10.1428,0.2152,53348724.43790502,912456,134740,371,0,4,0,65010544,54175392,62401638,63319565,65142784,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181761.6316679,10.3512,0.2084,55294910.31963132,913824,134799,169,0,4,0,65079568,53746952,63842142,64757333,66584576,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181761.8533812,10.5731,0.2219,52032264.96867374,916560,134778,257,0,4,0,65284952,54297544,65285382,66201941,68026368,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181762.0652602,10.7849,0.2118,54619881.55043785,917928,134690,167,0,4,0,65424688,54364880,66731358,67649285,69468160,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181762.274236,10.994,0.2091,54857542.9879503,920664,134746,231,0,4,0,65592480,54211608,68165022,69091157,70909952,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181762.4873335,11.2071,0.2131,54383336.08083102,922032,134561,170,0,4,0,65780200,54268304,69613734,70538501,72351744,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181762.6958473,11.4156,0.2085,55319335.93116328,924768,134756,162,0,4,0,65880224,54719592,71055606,71983109,73793536,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181762.908594,11.628,0.2124,54256576.44359728,927504,134813,174,0,4,0,66047016,54837216,72496110,73424981,75235328,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181763.1197526,11.8393,0.2113,54682219.039880656,928872,134666,129,0,4,0,66216632,54980664,73940718,74875061,76677120,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181763.330989,12.0507,0.2114,54162439.626283005,931608,134894,304,0,4,0,66299552,54882776,75371646,76307357,78118912,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181763.5370529,12.2568,0.2061,56339705.73988627,932976,135059,285,0,4,0,66315848,55365656,76823094,77760173,79560704,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181763.7519295,12.4717,0.2149,53783934.17238397,935712,134779,246,0,4,0,66648496,55367024,78267702,79207517,81002496,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181763.9617453,12.6815,0.2098,54925269.76436267,937080,134878,471,0,4,0,66696824,55400280,79708206,80648021,82444288,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181764.1648939,12.8846,0.2031,56678279.2662705,939816,134677,216,0,4,0,66991576,55500416,81147342,82091261,83886080,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181764.373189,13.0929,0.2083,55482064.81182941,941184,134749,195,0,4,0,67053240,55682488,82591950,83533133,85327872,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181764.580829,13.3004,0.2074,55447986.69401301,943920,134740,249,0,4,0,67266632,55591664,84029718,84977741,86769664,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181764.7896838,13.5092,0.2088,54824590.74814423,945288,134728,305,0,4,0,67355872,55971240,85460646,86411405,88211456,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181764.996932,13.7163,0.2072,56306106.84824204,948024,134611,211,0,4,0,67609728,56185528,86918934,87872429,89653248,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181765.2126832,13.9323,0.2159,53072325.552978724,949392,134867,294,0,4,0,67578896,56211384,88351230,89300621,91095040,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181765.424806,14.1445,0.2123,59285279.99857072,952128,134766,199,0,4,0,67824184,56409024,89924430,90877925,92667904,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181765.6381834,14.3579,0.2134,53394038.30348609,954864,134919,277,0,4,0,67941760,56161776,91348518,92307485,94109696,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181765.8517892,14.5715,0.2136,59855283.25846363,956232,134822,210,0,4,0,68110976,56524240,92946342,93908045,95682560,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181766.0636418,14.7833,0.2118,53634627.86535856,958968,134689,164,0,4,0,68345728,56602136,94366326,95323925,97124352,606,1368,134000
"41.226.22.119:9206 (Tunis, TN)",1773181766.2817717,15.0015,0.2183,57714239.30505942,960336,135252,1135,0,4,0,68163192,56959792,95940894,96906701,98697216,606,1368,134000
"185.102.218.1:5201 (Amsterdam, NL)",1773181767.6768384,0.2068,0.2068,1217160.8245054774,45144,102481,389,0,0,0,7048152,1378696,31502,76645,131072,2147483647,1368,102077
"185.102.218.1:5201 (Amsterdam, NL)",1773181767.882997,0.4129,0.2061,3875602.2453055144,145008,103337,474,0,0,0,22452000,5270152,131366,276373,393216,2147483647,1368,102060
"185.102.218.1:5201 (Amsterdam, NL)",1773181768.085283,0.6152,0.2023,12063867.028875172,450072,103113,1130,0,0,0,69837304,17374976,436430,886501,1441792,2147483647,1368,102060
"185.102.218.1:5201 (Amsterdam, NL)",1773181768.2947965,0.8245,0.2093,52401244.161402136,1820808,105817,1608,0,0,0,275313920,68945952,1807166,3617029,4587520,2147483647,1368,102060
"185.102.218.1:5201 (Amsterdam, NL)",1773181768.6580634,1.188,0.3635,59889397.28796864,1686744,178230,14724,0,2,1,90852616,93485520,4528118,6163157,6160384,1233,1368,102060
"185.102.218.1:5201 (Amsterdam, NL)",1773181768.8730772,1.403,0.215,46411465.97957861,1686744,161864,17835,0,4,1,128517192,92702296,5775414,7975165,7995392,1233,1368,102000
"185.102.218.1:5201 (Amsterdam, NL)",1773181769.0859766,1.6159,0.2129,102083021.29369172,1686744,109466,889,0,4,0,147924008,92702296,8492614,10181837,11272192,1233,1368,102000
"185.102.218.1:5201 (Amsterdam, NL)",1773181769.343696,1.8734,0.2575,78834047.52414323,844056,195671,2343,0,6,1,63626504,65802080,11029998,12336437,12582912,617,1368,102000
"185.102.218.1:5201 (Amsterdam, NL)",1773181769.5498238,2.0796,0.2062,83025419.7177705,421344,144268,13678,0,7,0,28037296,121671696,13169550,13406317,13500416,308,1368,101937
"185.102.218.1:5201 (Amsterdam, NL)",1773181769.7610443,2.2909,0.2113,26518663.43636993,422712,102536,104,0,7,0,39576488,31522088,13870070,14299621,16646144,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181769.976118,2.5061,0.2152,34025628.34999149,425448,102246,65,0,7,0,39945768,32591136,14785262,15220285,17563648,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181770.1966438,2.7265,0.2204,33262303.85045807,428184,102206,98,0,7,0,40218440,32975952,15701822,16139581,18481152,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181770.4157693,2.9455,0.219,33678527.01555485,432288,102975,1321,0,7,0,40300696,33389512,16623854,17062981,19398656,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181770.626264,3.156,0.2105,34837624.22937287,435024,102293,191,0,7,0,40826008,33777112,17540414,17985013,20316160,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181770.8467054,3.3765,0.2205,33248249.77582233,437760,102766,891,0,7,0,40893736,33784656,18456974,18902941,21233664,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181771.0551398,3.5851,0.2086,35049022.22828068,440496,102353,159,0,7,0,41315104,34158968,19370798,19820869,22151168,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181771.2900589,3.82,0.2349,31500051.004562154,443232,103006,1287,0,7,0,41308232,34384536,20295566,20747005,23068672,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181771.4987004,4.0285,0.2085,35382229.07099727,445968,102477,154,0,7,0,41777928,34530080,21217598,21671773,23986176,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181771.7059782,4.2358,0.2074,35464712.652668096,448704,102291,152,0,7,0,42110464,34943616,22136894,22593805,24903680,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181771.9192665,4.4492,0.2134,34258481.580748275,451440,102881,1167,0,7,0,42124320,35061848,23050718,23510365,25821184,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181772.12624,4.6562,0.207,35429396.9338676,454176,102799,738,0,7,0,42413424,35382080,23967278,24431029,26738688,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181772.3337698,4.8635,0.2073,36010462.292652115,456912,102347,234,0,7,0,42857472,35458256,24900254,25364005,27656192,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181772.537118,5.067,0.2036,35481476.001577616,459648,102469,228,0,7,0,43062872,35720312,25803134,26270989,28573696,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181772.7440329,5.2738,0.2068,35665222.8683586,462384,102620,96,0,7,0,43255456,35349040,26725166,27197125,29491200,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181772.95029,5.4802,0.2064,35424209.71232613,465120,102597,233,0,7,0,43521160,35125840,27638990,28110949,30408704,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181773.1568427,5.6866,0.2063,36067150.641804315,467856,102325,121,0,7,0,43893272,35482704,28569230,29043925,31326208,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181773.3622515,5.8922,0.2056,35554892.566436686,470592,102523,376,0,7,0,44064848,35726808,29483054,29960485,32243712,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181773.5681484,6.0979,0.2057,35963112.539700545,473328,103153,541,0,7,0,44050192,35772224,30407822,30887989,33161216,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181773.772505,6.3015,0.2037,36004657.90817291,476064,102890,955,0,7,0,44418288,36854936,31324382,31810021,34078720,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181773.9908805,6.5205,0.2189,37790878.2543752,478800,102843,732,0,7,0,44693976,37262728,32358590,32846965,35127296,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181774.1918716,6.7215,0.2011,37228416.351965226,481536,102879,534,0,7,0,44933640,36331400,33294302,33785413,36044800,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181774.4093304,6.9393,0.2177,37199104.091821335,484272,102711,630,0,7,0,45262640,37413560,34306622,34797733,37093376,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181774.6319013,7.1618,0.2226,38256756.37256758,487008,102448,131,0,7,0,45635328,37298312,35370926,35864773,38141952,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181774.843362,7.3731,0.2113,39568290.95265691,491112,102542,206,0,7,0,45977592,38114968,36416078,36916765,39190528,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181775.0631852,7.5931,0.22,37706678.164249584,493848,102261,135,0,7,0,46361120,37931944,37453022,37956445,40239104,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181775.2751267,7.8051,0.212,39653977.318955176,496584,102365,143,0,7,0,46570552,38652888,38503646,39009805,41287680,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181775.4977424,8.0274,0.2223,37708473.305503175,499320,102196,137,0,7,0,46904688,38533720,39551534,40060429,42336256,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181775.7208548,8.2508,0.2234,37527146.85854281,502056,102163,102,0,7,0,47176704,39191640,40599422,41111053,43384832,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181775.9431694,8.4731,0.2223,38100036.86736125,504792,102180,142,0,7,0,47426080,39170864,41658254,42172621,44433408,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181776.159831,8.6898,0.2167,38693556.67637165,507528,102190,124,0,7,0,47678352,39572728,42706142,43220509,45481984,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181776.3870752,8.917,0.2273,37466932.2914329,510264,102142,98,0,7,0,47957728,39124984,43770446,44287549,46530560,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181776.593023,9.1229,0.2059,40178894.541925825,513000,102308,158,0,7,0,48136880,39774200,44804654,45327229,47579136,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181776.7990215,9.3289,0.206,40483002.300620854,515736,102270,149,0,7,0,48411352,40178720,45847070,46372381,48627712,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181777.0052953,9.5351,0.2062,40546634.23331067,518472,102233,143,0,7,0,48685912,40399536,46892222,47420269,49676288,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181777.224177,9.7541,0.2189,38388683.51137268,521208,102657,300,0,7,0,48740624,40603776,47942846,48473629,50724864,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181777.4300766,9.9599,0.2058,41103327.4392716,523944,102633,761,0,7,0,49008056,40576040,49000310,49531093,51773440,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181777.634714,10.1647,0.2048,40937737.69161378,526680,102558,496,0,7,0,49300120,40825448,50048198,50581717,52822016,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181777.8377457,10.3674,0.2027,41038375.541781105,529416,102938,974,0,7,0,49373344,41396448,51087878,51626869,53870592,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181778.0392287,10.5691,0.2018,41656075.25048305,532152,103000,508,0,7,0,49627720,41050576,52138502,52680229,54919168,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181778.2461722,10.7761,0.2069,40936644.88844651,534888,102342,295,0,7,0,50174168,40908224,53197334,53741797,55967744,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181778.4768198,11.0068,0.2307,40504556.96940485,537624,102217,129,0,7,0,50492360,41411104,54365606,54912805,57147392,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181778.6772466,11.2072,0.2004,42041571.9988259,540360,102273,165,0,7,0,50721408,42161448,55418966,55968901,58195968,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181778.9003685,11.4303,0.223,42394638.800841846,544464,102604,565,0,7,0,50941760,42423168,56600918,57154957,59375616,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181779.1211708,11.651,0.2207,43039895.607344985,547200,102449,191,0,7,0,51275456,41549528,57788342,58342381,60555264,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181779.3421047,11.872,0.221,42637985.337385945,549936,102627,528,0,7,0,51442392,42152184,58966190,59525701,61734912,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181779.552897,12.0828,0.2109,44220638.100921296,552672,102337,109,0,7,0,51844512,42896720,60131726,60693973,62914560,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181779.7726564,12.3024,0.2196,43157606.32052859,555408,102454,119,0,7,0,52041736,42577912,61316414,61878661,64094208,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181779.997937,12.5278,0.2254,41661763.2132955,558144,102944,689,0,7,0,52049168,43323128,62490158,63055141,65273856,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181780.2268276,12.7559,0.2281,43473891.19691795,560880,102722,210,0,7,0,52417472,42360768,63729566,64297285,66453504,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181780.43378,12.9635,0.2076,43751973.52466784,563616,102566,264,0,7,0,52753480,42844344,64865006,65438197,67633152,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181780.6446912,13.1745,0.211,44505854.7276872,567720,102462,135,0,7,0,53191152,43220424,66038750,66614677,68812800,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181780.848231,13.3781,0.2036,42777373.816226326,569088,103419,859,0,7,0,52825992,43068592,67127678,67706341,69861376,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181781.05694,13.5865,0.2083,44335108.583508685,573192,103063,571,0,7,0,53390608,43403312,68282270,68860933,71041024,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181781.2672937,13.797,0.2106,44697964.32831312,575928,102651,201,0,7,0,53860832,43418264,69458750,70044253,72220672,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181781.4769244,14.0069,0.2098,44856444.664599605,578664,102490,100,0,7,0,54201840,45027376,70635230,71223469,73400320,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181781.6938796,14.2238,0.217,43382242.5884792,581400,102254,323,0,7,0,54583736,45119360,71811710,72402685,74579968,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181781.9011543,14.4311,0.2073,45725308.11242114,584136,102195,135,0,7,0,54872192,45532744,72996398,73590109,75759616,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181782.1071446,14.637,0.2059,46026494.01888104,586872,102224,103,0,7,0,55113904,45616504,74181086,74774797,76939264,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181782.3119333,14.8418,0.2048,45954929.46893635,589608,102200,115,0,7,0,55383576,45898928,75357566,75954013,78118912,308,1368,101804
"185.102.218.1:5201 (Amsterdam, NL)",1773181782.5008028,15.0305,0.1887,44533441.708612576,590976,102582,420,0,7,0,55305632,45919472,76408190,77008741,79167488,308,1368,101804
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181783.7067955,0.2776,0.2776,1774104.3276814187,75240,92120,138,0,0,0,13068136,2964792,61598,136837,262144,2147483647,1368,91618
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181783.9086359,0.4796,0.202,14354703.497908276,437760,101087,642,0,0,0,69288176,17194024,424118,861877,1441792,2147483647,1368,91618
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181784.1180978,0.6892,0.2095,36664177.25419083,1398096,113966,523,0,0,0,196282104,48774736,1384454,2767501,4194304,2147483647,1368,91618
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181784.533598,1.1044,0.4152,38453945.2027895,1697688,235120,2810,0,4,4,113610312,93613800,3380366,6296965,6291456,1241,1368,91618
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181784.7412345,1.3123,0.2079,158355505.88211298,1697688,180054,1524,0,4,0,90516200,93613800,7495334,9194389,10223616,1241,1368,91618
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181784.9632974,1.5344,0.2221,92800312.55934581,848160,100842,6506,0,7,0,80743496,58679152,10071278,10929013,11927552,620,1368,91618
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181785.1681418,1.7392,0.2048,70948241.59577146,850896,91955,240,0,7,0,88832232,73685376,11887982,12748453,14680064,620,1368,91378
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181785.3759983,1.947,0.2078,71045496.77958262,853632,92098,188,0,7,0,88979736,73863432,13733414,14589781,16515072,620,1368,91378
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181785.5867972,2.1578,0.2108,74596140.27974936,856368,92211,269,0,7,0,89155536,72076872,15699230,16556965,18481152,620,1368,91344
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181785.7911355,2.3621,0.2043,71852229.72349617,859104,91816,221,0,7,0,89824424,72204016,17533718,18394189,20316160,620,1368,91330
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181785.9922025,2.5633,0.2012,72891709.89664288,861840,91850,150,0,7,0,90077872,73511728,19366838,20231413,22151168,620,1368,91330
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181786.194215,2.7652,0.202,72713312.59175469,865944,91920,235,0,7,0,90482552,74122656,21202694,22068637,23986176,620,1368,91330
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181786.3960495,2.9661,0.2008,73572601.08208066,868680,91956,233,0,7,0,90687872,72775168,23049494,23922277,25821184,620,1368,91305
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181786.6060762,3.177,0.211,73979005.63832241,871416,92428,236,0,7,0,90508808,70944120,25000262,25873045,27787264,620,1368,91305
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181786.8175902,3.3884,0.2114,74556773.4423858,874152,92297,206,0,7,0,90921968,69945872,26970182,27845701,29753344,620,1368,91305
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181787.0190535,3.59,0.2016,73285784.80878624,876888,91828,184,0,7,0,91672488,74843824,28816982,29697973,31588352,620,1368,91305
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181787.2300267,3.801,0.211,74689239.505573,879624,92125,123,0,7,0,91661688,70610008,30786902,31670629,33554432,620,1368,91305
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181787.434071,4.0051,0.2041,76136483.43388595,883728,91953,179,0,7,0,92261600,73489488,32729462,33620029,35520512,620,1368,91305
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181787.6418684,4.2127,0.2076,76138957.55205467,886464,92149,327,0,7,0,92351016,73395608,34704854,35594053,37486592,620,1368,91305
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181787.847936,4.419,0.2063,76176530.66639468,889200,92016,238,0,7,0,92769448,73702360,36669302,37559869,39452672,620,1368,91305
"iperf.boundlessnetworks.uk:5216 (Manchester, GB)",1773181788.0531678,4.6241,0.2052,76444116.56365724,891936,92052,311,0,7,0,93018752,72815720,38629646,39525685,41418752,620,1368,91297
